ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
CHEMBL380253;139375;Smallmolecule;None;275;3;Human;0;Functional;1;8.7;8.7;8.7;EC50;ChEMBL;384;7;1;5;4.7;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(F)c2)n1
CHEMBL425058;165127;Smallmolecule;None;4;2;Human;0;Functional;1;6.1;6.1;6.1;EC50;ChEMBL;376;5;1;4;5.4;Cc1cc(CC(=O)O)ccc1-c1noc(-c2ccc(C3CCCCC3)cc2)n1
CHEMBL425563;165225;Smallmolecule;None;29;4;Human;0;Functional;4;9.3;9.3;9.3;EC50;ChEMBL;447;7;1;4;5.5;O=C(O)C1CN(Cc2ccc(OCc3cc(-c4ccccc4)c(C(F)(F)F)s3)cc2)C1
CHEMBL206939;76263;Smallmolecule;None;-;1;Human;0;Functional;1;7.0;7.0;7.0;EC50;ChEMBL;379;6;1;6;4.1;COc1ccc(-c2nnc(-c3ccc(CCC(=O)O)cc3C)s2)cc1C#N
CHEMBL206940;76271;Smallmolecule;None;588;3;Human;0;Functional;2;9.7;9.8;9.8;EC50;ChEMBL;400;7;1;5;5.2;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(Cl)c2)n1
CHEMBL207275;76495;Smallmolecule;None;-;1;Human;0;Functional;1;8.6;8.6;8.6;EC50;ChEMBL;421;8;1;6;5.1;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OCC(C)C)c(C#N)c2)s1
CHEMBL208718;76927;Smallmolecule;None;-;1;Human;0;Functional;1;9.8;9.8;9.8;EC50;ChEMBL;405;7;1;5;5.3;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(CC(C)C)c(C#N)c2)s1
CHEMBL208875;77093;Smallmolecule;None;-;1;Human;0;Functional;1;8.0;8.0;8.0;EC50;ChEMBL;411;8;1;6;4.4;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OCCF)c(C#N)c2)s1
CHEMBL208897;77101;Smallmolecule;None;-;1;Human;0;Functional;1;8.7;8.7;8.7;EC50;ChEMBL;393;7;1;6;4.5;CCOc1ccc(-c2nnc(-c3ccc(CCC(=O)O)cc3C)s2)cc1C#N
CHEMBL209003;77175;Smallmolecule;None;-;1;Human;0;Functional;1;8.3;8.3;8.3;EC50;ChEMBL;390;7;1;5;5.0;Cc1cc(CCC(=O)O)ccc1-c1ncc(-c2ccc(OC(C)C)c(C#N)c2)o1
CHEMBL209536;77372;Smallmolecule;None;-;1;Human;0;Functional;1;7.4;7.4;7.4;EC50;ChEMBL;515;7;1;6;5.9;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OC(C(F)(F)F)C(F)(F)F)c(C#N)c2)s1
CHEMBL209778;77448;Smallmolecule;None;-;1;Human;0;Functional;1;9.6;9.6;9.6;EC50;ChEMBL;421;8;1;6;5.2;CCC(C)Oc1ccc(-c2nnc(-c3ccc(CCC(=O)O)cc3C)s2)cc1C#N
CHEMBL209988;77490;Smallmolecule;None;-;1;Human;0;Functional;1;7.0;7.0;7.0;EC50;ChEMBL;407;6;1;7;4.0;CC(=O)Oc1ccc(-c2nnc(-c3ccc(CCC(=O)O)cc3C)s2)cc1C#N
CHEMBL210038;77506;Smallmolecule;None;-;1;Human;0;Functional;1;8.7;8.7;8.7;EC50;ChEMBL;431;6;1;6;5.8;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(-c3cccs3)c(C#N)c2)s1
CHEMBL210345;77569;Smallmolecule;None;26;2;Human;0;Functional;1;8.8;8.8;8.8;EC50;ChEMBL;391;7;1;7;3.3;Cc1cc(CCC(=O)O)ccc1-c1nnn(-c2ccc(OC(C)C)c(C#N)c2)n1
CHEMBL210694;77660;Smallmolecule;None;-;1;Human;0;Functional;1;7.4;7.3;7.4;EC50;ChEMBL;404;7;1;7;4.0;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OCC#N)c(C#N)c2)s1
CHEMBL211046;77768;Smallmolecule;None;660;2;Human;0;Functional;1;9.7;9.7;9.7;EC50;ChEMBL;406;7;1;5;5.5;Cc1cc(CCC(=O)O)ccc1-c1ncc(-c2ccc(OC(C)C)c(C#N)c2)s1
CHEMBL211081;77781;Smallmolecule;None;416;2;Human;0;Functional;1;9.0;9.0;9.0;EC50;ChEMBL;391;7;1;6;4.4;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OC(C)C)c(C#N)c2)o1
CHEMBL211228;77981;Smallmolecule;None;-;1;Human;0;Functional;1;9.2;9.2;9.2;EC50;ChEMBL;447;7;1;6;5.0;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OCC(F)(F)F)c(C#N)c2)s1
CHEMBL2113260;78487;Smallmolecule;None;-1;2;Human;5;Functional;1;5.2;5.2;5.2;IC50;ChEMBL;701;23;3;7;8.1;CCCCCCCCCCCCCCCCOc1ccc(/C(=N/NS(=O)(=O)c2cc(C(=O)O)cc(C(=O)O)c2)N2CCCCC2)cc1OC
CHEMBL211407;78924;Smallmolecule;None;-;1;Human;0;Functional;1;6.0;6.0;6.0;EC50;ChEMBL;400;7;1;5;5.2;Cc1cc(CCC(=O)O)ccc1-c1coc(-c2cnc(OC(C)C)c(Cl)c2)n1
CHEMBL211505;79022;Smallmolecule;None;102;3;Human;0;Functional;2;10.0;10.1;10.1;EC50;ChEMBL;391;7;1;6;4.4;Cc1cc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C#N)c2)n1
CHEMBL211826;79151;Smallmolecule;None;-;1;Human;0;Functional;1;9.2;9.2;9.2;EC50;ChEMBL;419;8;1;6;4.9;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OCC3CC3)c(C#N)c2)s1
CHEMBL212266;79248;Smallmolecule;None;-;1;Human;0;Functional;1;8.5;8.5;8.5;EC50;ChEMBL;407;8;1;6;4.9;CCCOc1ccc(-c2nnc(-c3ccc(CCC(=O)O)cc3C)s2)cc1C#N
CHEMBL212420;79285;Smallmolecule;None;616;2;Human;0;Functional;1;8.7;8.7;8.7;EC50;ChEMBL;417;7;1;6;5.0;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2cnc(OC(C)C)c(Cl)c2)s1
CHEMBL218446;82569;Smallmolecule;None;-1;2;Human;0;Functional;1;5.4;5.4;5.4;IC50;ChEMBL;694;24;3;7;8.7;CCCCCCCCCCCCCCCCOc1ccc(/C(=N\NS(=O)(=O)c2cc(C(=O)O)cc(C(=O)O)c2)c2ccccc2)cc1OC
CHEMBL377181;137601;Smallmolecule;None;234;2;Human;0;Functional;1;9.0;9.0;9.0;EC50;ChEMBL;405;7;1;4;6.1;Cc1cc(CCC(=O)O)ccc1-c1ccc(-c2ccc(OC(C)C)c(C#N)c2)s1
CHEMBL377339;137636;Smallmolecule;None;10;2;Human;0;Functional;1;6.5;6.5;6.5;EC50;ChEMBL;405;7;1;4;6.1;Cc1cc(CCC(=O)O)ccc1-c1cc(-c2ccc(OC(C)C)c(C#N)c2)cs1
CHEMBL377767;137899;Smallmolecule;None;-;1;Human;0;Functional;1;9.7;9.7;9.7;EC50;ChEMBL;407;7;1;6;4.9;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OC(C)C)c(C#N)c2)s1
CHEMBL378562;138233;Smallmolecule;None;-;1;Human;0;Functional;1;7.7;7.7;7.7;EC50;ChEMBL;401;7;1;6;4.6;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2cnc(OC(C)C)c(Cl)c2)o1
CHEMBL378970;138478;Smallmolecule;None;-;1;Human;0;Functional;1;9.1;9.1;9.1;EC50;ChEMBL;419;7;1;6;5.0;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OC3CCC3)c(C#N)c2)s1
CHEMBL379310;138597;Smallmolecule;None;-;1;Human;0;Functional;1;9.6;9.6;9.6;EC50;ChEMBL;443;9;1;6;4.8;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(OC(CF)CF)c(C#N)c2)s1
CHEMBL379556;138761;Smallmolecule;None;-;1;Human;0;Functional;1;6.2;6.2;6.2;EC50;ChEMBL;367;5;1;5;4.2;Cc1cc(CCC(=O)O)ccc1-c1nnc(-c2ccc(F)c(C#N)c2)s1
CHEMBL379589;138764;Smallmolecule;None;-;1;Human;0;Functional;1;6.4;6.4;6.4;EC50;ChEMBL;390;7;2;5;4.1;Cc1cc(CCC(=O)O)ccc1-c1nc(-c2ccc(OC(C)C)c(C#N)c2)n[nH]1
CHEMBL379612;138770;Smallmolecule;None;14;2;Human;0;Functional;1;7.9;7.8;7.9;EC50;ChEMBL;406;7;1;5;5.5;Cc1cc(CCC(=O)O)ccc1-c1cnc(-c2ccc(OC(C)C)c(C#N)c2)s1
CHEMBL379660;138781;Smallmolecule;None;2;2;Human;0;Functional;1;5.9;5.9;5.9;EC50;ChEMBL;405;7;1;4;6.1;Cc1cc(CCC(=O)O)ccc1-c1csc(-c2ccc(OC(C)C)c(C#N)c2)c1
CHEMBL380040;139286;Smallmolecule;None;154;2;Human;0;Functional;1;9.0;9.0;9.0;EC50;ChEMBL;391;7;1;7;3.3;Cc1cc(CCC(=O)O)ccc1-n1nnc(-c2ccc(OC(C)C)c(C#N)c2)n1
